id,name,campaign_id,status,targeting,optimization_goal,billing_event,bid_amount,budget_remaining,attribution_spec,start_time,countries,age_min,age_max,genders,custom_audiences,excluded_custom_audiences,daily_budget,lifetime_budget
23848874545830177,Auto - BOF - PP,23848874537460177,ACTIVE,"{'age_max': 65, 'age_min': 40, 'excluded_custom_audiences': [{'id': '23848874448390177', 'name': 'BP - PUR 30D'}], 'custom_audiences': [{'id': '23847007661700177', 'name': 'Adscale Big Ticket Customers'}, {'id': '23847007661740177', 'name': 'Adscale 1-time Customers'}, {'id': '23847007662180177', 'name': 'Adscale Lost Customers'}, {'id': '23848556916920177', 'name': 'Trees'}, {'id': '23848556916970177', 'name': ""haven't bought for 100 days""}, {'id': '23848616242060177', 'name': 'mini purchasers'}, {'id': '23848616242170177', 'name': 'petite buyers'}, {'id': '23848874445850177', 'name': 'BP - PUR 180D'}], 'geo_locations': {'countries': ['US'], 'location_types': ['home']}, 'locales': [24, 6], 'targeting_optimization': 'expansion_all', 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}}",OFFSITE_CONVERSIONS,IMPRESSIONS,,500,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-09-05T08:05:29-0400,['US'],40,65,[],"['Adscale Big Ticket Customers', 'Adscale 1-time Customers', 'Adscale Lost Customers', 'Trees', ""haven't bought for 100 days"", 'mini purchasers', 'petite buyers', 'BP - PUR 180D']",['BP - PUR 30D'],500,0
23848874542620177,Auto - BOF - ATM,23848874537460177,ACTIVE,"{'age_max': 65, 'age_min': 40, 'excluded_custom_audiences': [{'id': '23848874445850177', 'name': 'BP - PUR 180D'}], 'custom_audiences': [{'id': '23848874419150177', 'name': 'BP - WV 30D'}, {'id': '23848874426160177', 'name': 'BP - TOP 25% 180D'}, {'id': '23848874428740177', 'name': 'BP - VC >3 180D'}, {'id': '23848874431900177', 'name': 'BP - ATC 180D'}, {'id': '23848874442360177', 'name': 'BP - IC 180D'}], 'geo_locations': {'countries': ['US'], 'location_types': ['home']}, 'locales': [24, 6], 'targeting_optimization': 'expansion_all', 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}}",OFFSITE_CONVERSIONS,IMPRESSIONS,,2000,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-09-05T08:05:22-0400,['US'],40,65,[],"['BP - WV 30D', 'BP - TOP 25% 180D', 'BP - VC >3 180D', 'BP - ATC 180D', 'BP - IC 180D']",['BP - PUR 180D'],2000,0
23848874537690177,Auto - MOF - Stack,23848874537460177,ACTIVE,"{'age_max': 65, 'age_min': 40, 'excluded_custom_audiences': [{'id': '23848874419150177', 'name': 'BP - WV 30D'}, {'id': '23848874445850177', 'name': 'BP - PUR 180D'}], 'custom_audiences': [{'id': '23848874455790177', 'name': 'BP - VV 10Sec 365D'}, {'id': '23848874456540177', 'name': 'BP - FB ENG 365D'}, {'id': '23848874457590177', 'name': 'BP - IG  ENG 365D'}], 'geo_locations': {'countries': ['US'], 'location_types': ['home']}, 'locales': [24, 6], 'targeting_optimization': 'none', 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}}",OFFSITE_CONVERSIONS,IMPRESSIONS,,2500,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-09-05T08:05:22-0400,['US'],40,65,[],"['BP - VV 10Sec 365D', 'BP - FB ENG 365D', 'BP - IG  ENG 365D']","['BP - WV 30D', 'BP - PUR 180D']",2500,0
23848874531320177,Auto - #Abstract art 40+,23848874497880177,PAUSED,"{'age_max': 65, 'age_min': 40, 'excluded_custom_audiences': [{'id': '23848874445850177', 'name': 'BP - PUR 180D'}], 'flexible_spec': [{'interests': [{'id': '6003253515082', 'name': 'Abstract art'}]}], 'geo_locations': {'countries': ['US'], 'location_types': ['home']}, 'locales': [24, 6], 'targeting_optimization': 'none', 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}}",OFFSITE_CONVERSIONS,IMPRESSIONS,,2500,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-09-05T08:05:34-0400,['US'],40,65,[],[],['BP - PUR 180D'],2500,0
23848874528970177,Auto - #Modern art 40+,23848874497880177,PAUSED,"{'age_max': 65, 'age_min': 40, 'excluded_custom_audiences': [{'id': '23848874445850177', 'name': 'BP - PUR 180D'}], 'flexible_spec': [{'interests': [{'id': '6002891255222', 'name': 'Modern art'}]}], 'geo_locations': {'countries': ['US'], 'location_types': ['home']}, 'locales': [24, 6], 'targeting_optimization': 'none', 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}}",OFFSITE_CONVERSIONS,IMPRESSIONS,,2500,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-09-05T08:05:22-0400,['US'],40,65,[],[],['BP - PUR 180D'],2500,0
23848874527380177,Auto - #Oil painting 40+,23848874497880177,PAUSED,"{'age_max': 65, 'age_min': 40, 'excluded_custom_audiences': [{'id': '23848874445850177', 'name': 'BP - PUR 180D'}], 'flexible_spec': [{'interests': [{'id': '6003648317438', 'name': 'Oil painting'}]}], 'geo_locations': {'countries': ['US'], 'location_types': ['home']}, 'locales': [24, 6], 'targeting_optimization': 'none', 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}}",OFFSITE_CONVERSIONS,IMPRESSIONS,,2500,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-09-05T08:05:30-0400,['US'],40,65,[],[],['BP - PUR 180D'],2500,0
23848874523060177,Auto - #Drawing 40+,23848874497880177,PAUSED,"{'age_max': 65, 'age_min': 40, 'excluded_custom_audiences': [{'id': '23848874445850177', 'name': 'BP - PUR 180D'}], 'flexible_spec': [{'interests': [{'id': '6003780025252', 'name': 'Drawing'}]}], 'geo_locations': {'countries': ['US'], 'location_types': ['home']}, 'locales': [24, 6], 'targeting_optimization': 'none', 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}}",OFFSITE_CONVERSIONS,IMPRESSIONS,,2500,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-09-05T08:05:37-0400,['US'],40,65,[],[],['BP - PUR 180D'],2500,0
23848874519290177,Auto - #Painting 40+,23848874497880177,PAUSED,"{'age_max': 65, 'age_min': 40, 'excluded_custom_audiences': [{'id': '23848874445850177', 'name': 'BP - PUR 180D'}], 'flexible_spec': [{'interests': [{'id': '6003142974961', 'name': 'Painting'}]}], 'geo_locations': {'countries': ['US'], 'location_types': ['home']}, 'locales': [24, 6], 'targeting_optimization': 'expansion_all', 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}}",OFFSITE_CONVERSIONS,IMPRESSIONS,,2500,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-09-05T08:05:29-0400,['US'],40,65,[],[],['BP - PUR 180D'],2500,0
23848874497910177,Auto - #Best preform Stack,23848874497880177,PAUSED,"{'age_max': 65, 'age_min': 45, 'excluded_custom_audiences': [{'id': '23848874445850177', 'name': 'BP - PUR 180D'}], 'flexible_spec': [{'interests': [{'id': '6003019539929', 'name': 'Gift'}, {'id': '6003031649055', 'name': 'Glass art'}, {'id': '6003142974961', 'name': 'Painting'}, {'id': '6003273071999', 'name': 'Unique Gifts'}, {'id': '6003523650770', 'name': 'Color printing'}], 'family_statuses': [{'id': '6023005681983', 'name': 'Parents with teenagers (13-17 years)'}], 'life_events': [{'id': '6203620854183', 'name': 'Friends of people with birthdays in a month'}]}], 'geo_locations': {'countries': ['US'], 'location_types': ['home']}, 'locales': [24, 6], 'targeting_optimization': 'expansion_all', 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}}",OFFSITE_CONVERSIONS,IMPRESSIONS,,2500,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-09-05T08:05:22-0400,['US'],45,65,[],[],['BP - PUR 180D'],2500,0
23848616247930177,High AOV Customers - All,23848236416450177,PAUSED,"{'age_max': 65, 'age_min': 45, 'geo_locations': {'countries': ['US', 'GB'], 'location_types': ['home']}, 'locales': [24, 6], 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,110,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-08-04T07:06:09-0400,"['US', 'GB']",45,65,[],[],[],110,0
23848616246700177,Segment - All - petite buyers,23848236416450177,PAUSED,"{'age_max': 65, 'age_min': 45, 'geo_locations': {'countries': ['US', 'GB'], 'location_types': ['home']}, 'locales': [24, 6], 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,110,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-08-04T07:05:54-0400,"['US', 'GB']",45,65,[],[],[],110,0
23848616246310177,Segment - All - mini purchasers,23848236416450177,PAUSED,"{'age_max': 65, 'age_min': 45, 'geo_locations': {'countries': ['US', 'GB'], 'location_types': ['home']}, 'locales': [24, 6], 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,110,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-08-04T07:05:48-0400,"['US', 'GB']",45,65,[],[],[],110,0
23848616245870177,1-time Customers - All,23848236412050177,PAUSED,"{'age_max': 65, 'age_min': 45, 'custom_audiences': [{'id': '23847007661740177', 'name': 'Adscale 1-time Customers'}], 'geo_locations': {'countries': ['US', 'GB'], 'location_types': ['home']}, 'locales': [24, 6], 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,110,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-08-04T07:05:40-0400,"['US', 'GB']",45,65,[],['Adscale 1-time Customers'],[],110,0
23848556926410177,Segment - All - Trees,23848236412050177,PAUSED,"{'age_max': 65, 'age_min': 45, 'custom_audiences': [{'id': '23848556916920177', 'name': 'Trees'}], 'geo_locations': {'countries': ['US', 'GB'], 'location_types': ['home']}, 'locales': [24, 6], 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,500,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-07-26T15:18:39-0400,"['US', 'GB']",45,65,[],['Trees'],[],500,0
23848556921670177,Segment - All - Trees,23848236416450177,PAUSED,"{'age_max': 65, 'age_min': 45, 'geo_locations': {'countries': ['US', 'GB'], 'location_types': ['home']}, 'locales': [24, 6], 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,110,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-07-26T15:18:06-0400,"['US', 'GB']",45,65,[],[],[],110,0
23848556789910177,AdScale Test Ad Set,23848556789680177,ACTIVE,"{'age_max': 65, 'age_min': 18, 'geo_locations': {'countries': ['US'], 'location_types': ['home']}, 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}}",OFFSITE_CONVERSIONS,IMPRESSIONS,2.0,150,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}]",2021-07-26T14:42:03-0400,['US'],18,65,[],[],[],150,0
23848456673930177,Top Customers Combo - All,23848236416450177,PAUSED,"{'age_max': 65, 'age_min': 45, 'geo_locations': {'countries': ['US', 'GB'], 'location_types': ['home']}, 'locales': [24, 6], 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,200,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-07-12T05:07:33-0400,"['US', 'GB']",45,65,[],[],[],200,0
23848456672720177,Add-To-Cart - All,23848236412050177,PAUSED,"{'age_max': 65, 'age_min': 45, 'geo_locations': {'countries': ['US', 'GB'], 'location_types': ['home']}, 'locales': [24, 6], 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,110,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-07-12T05:07:24-0400,"['US', 'GB']",45,65,[],[],[],110,0
23848456671550177,Top Customers Combo - All,23848236412050177,PAUSED,"{'age_max': 65, 'age_min': 45, 'geo_locations': {'countries': ['US', 'GB'], 'location_types': ['home']}, 'locales': [24, 6], 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,110,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-07-12T05:07:17-0400,"['US', 'GB']",45,65,[],[],[],110,0
23848456668830177,Warm Visitors - All,23848236412050177,PAUSED,"{'age_max': 65, 'age_min': 45, 'geo_locations': {'countries': ['US', 'GB'], 'location_types': ['home']}, 'locales': [24, 6], 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,110,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-07-12T05:06:51-0400,"['US', 'GB']",45,65,[],[],[],110,0
23848369017640177,Prospective Audience - All - 333630574910555,23848368999820177,PAUSED,"{'age_max': 65, 'age_min': 25, 'excluded_product_audience_specs': [{'product_set_id': '333630574910555', 'inclusions': [{'retention_seconds': '7776000', 'rule': '{""event"":{""eq"":""Purchase""}}'}]}], 'geo_locations': {'countries': ['US', 'GB'], 'location_types': ['home']}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,110,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-06-30T03:01:23-0400,"['US', 'GB']",25,65,[],[],[],110,0
23848369010890177,Product Views (Dynamic) - All - 2554137738228527,23848368999820177,PAUSED,"{'age_max': 65, 'age_min': 25, 'product_audience_specs': [{'product_set_id': '2554137738228527', 'inclusions': [{'retention_seconds': '2592000', 'rule': '{""event"":{""eq"":""ViewContent""}}'}], 'exclusions': [{'retention_seconds': '2592000', 'rule': '{""event"":{""eq"":""Purchase""}}'}]}], 'geo_locations': {'countries': ['US', 'GB'], 'location_types': ['home']}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,110,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-06-30T03:00:39-0400,"['US', 'GB']",25,65,[],[],[],110,0
23848369003470177,Add-To-Cart (Dynamic) - All - 798141651067534,23848368999820177,PAUSED,"{'age_max': 65, 'age_min': 25, 'product_audience_specs': [{'product_set_id': '798141651067534', 'inclusions': [{'retention_seconds': '2592000', 'rule': '{""event"":{""eq"":""AddToCart""}}'}], 'exclusions': [{'retention_seconds': '2592000', 'rule': '{""event"":{""eq"":""Purchase""}}'}]}], 'geo_locations': {'countries': ['US', 'GB'], 'location_types': ['home']}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,110,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-06-30T02:59:37-0400,"['US', 'GB']",25,65,[],[],[],110,0
23848351489320177,Top Customers Combo - All,23848351489270177,PAUSED,"{'age_max': 65, 'age_min': 25, 'geo_locations': {'countries': ['US', 'GB'], 'location_types': ['home']}, 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,110,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-06-27T07:13:07-0400,"['US', 'GB']",25,65,[],[],[],110,0
23848351488170177,Top Customers Combo - All,23848351486270177,PAUSED,"{'age_max': 65, 'age_min': 25, 'geo_locations': {'countries': ['US', 'GB'], 'location_types': ['home']}, 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,110,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-06-27T07:12:52-0400,"['US', 'GB']",25,65,[],[],[],110,0
23848351487320177,Add-To-Cart - All,23848351486270177,PAUSED,"{'age_max': 65, 'age_min': 25, 'geo_locations': {'countries': ['US', 'GB'], 'location_types': ['home']}, 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,110,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-06-27T07:12:37-0400,"['US', 'GB']",25,65,[],[],[],110,0
23848351486360177,Warm Visitors - All,23848351486270177,PAUSED,"{'age_max': 65, 'age_min': 25, 'geo_locations': {'countries': ['US', 'GB'], 'location_types': ['home']}, 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,110,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-06-27T07:12:07-0400,"['US', 'GB']",25,65,[],[],[],110,0
23848326155770177,Interests - All,23848236416450177,PAUSED,"{'age_max': 65, 'age_min': 45, 'flexible_spec': [{'interests': [{'id': '6003019539929', 'name': 'Gift'}, {'id': '6003031649055', 'name': 'Glass art'}, {'id': '6003142974961', 'name': 'Painting'}, {'id': '6003273071999', 'name': 'Unique Gifts'}, {'id': '6003523650770', 'name': 'Color printing'}], 'family_statuses': [{'id': '6023005681983', 'name': 'Parents with teenagers (13-17 years)'}], 'life_events': [{'id': '6203620854183', 'name': 'Friends of people with birthdays in a month'}]}], 'geo_locations': {'countries': ['US', 'GB'], 'location_types': ['home']}, 'locales': [24, 6], 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}, 'publisher_platforms': ['facebook', 'instagram'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore'], 'device_platforms': ['mobile', 'desktop']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,110,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-06-23T08:32:33-0400,"['US', 'GB']",45,65,[],[],[],110,0
23848326154950177,Cold Visitors - All,23848236412050177,PAUSED,"{'age_max': 65, 'age_min': 45, 'geo_locations': {'countries': ['US', 'GB'], 'location_types': ['home']}, 'locales': [24, 6], 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,110,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-06-23T08:32:16-0400,"['US', 'GB']",45,65,[],[],[],110,0
23848326154260177,Recent Visitors - All,23848236412050177,PAUSED,"{'age_max': 65, 'age_min': 45, 'geo_locations': {'countries': ['US', 'GB'], 'location_types': ['home']}, 'locales': [24, 6], 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,110,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-06-23T08:32:01-0400,"['US', 'GB']",45,65,[],[],[],110,0
23848326152470177,Broad Audience - Women,23848236416450177,PAUSED,"{'age_max': 65, 'age_min': 45, 'genders': [2], 'geo_locations': {'countries': ['US', 'GB'], 'location_types': ['home']}, 'locales': [24, 6], 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,110,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-06-23T08:31:30-0400,"['US', 'GB']",45,65,[2],[],[],110,0
23848305260740177,Recent Visitors - Women,23848236412050177,PAUSED,"{'age_max': 65, 'age_min': 45, 'genders': [2], 'geo_locations': {'countries': ['US', 'GB'], 'location_types': ['home']}, 'locales': [24, 6], 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,166,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-06-20T05:05:35-0400,"['US', 'GB']",45,65,[2],[],[],166,0
